date,state,latitude,longitude,year,month,temp_mean,temp_std,temp_min,temp_max,temp_range,hot_days,precip_total,precip_std,precip_max,precip_dry_days,humidity_specific_mean,humidity_relative_mean,humidity_critical_days
2020-06-30,Odisha,20.9517,85.0985,2020,6,28.82,1.33,27.13,31.3,4.170000000000002,30,264.56,6.46,23.28,4,19.62,78.79,19
2020-07-31,Odisha,20.9517,85.0985,2020,7,27.92,0.58,26.63,28.97,2.34,31,164.14,5.74,22.93,10,20.22,84.43,30
2020-08-31,Odisha,20.9517,85.0985,2020,8,27.21,0.86,25.28,28.49,3.2099999999999973,31,502.53,20.38,100.06,3,20.55,88.69,31
2020-09-30,Odisha,20.9517,85.0985,2020,9,27.14,0.59,26.11,28.46,2.3500000000000014,30,149.21,8.82,34.83,9,20.21,88.04,30
2020-10-31,Odisha,20.9517,85.0985,2020,10,25.72,1.23,22.42,27.02,4.599999999999998,25,150.82,6.66,26.37,13,18.42,87.0,25
2020-11-30,Odisha,20.9517,85.0985,2020,11,21.88,1.95,18.45,24.7,6.25,0,4.53,0.53,2.42,28,12.96,78.14,12
2020-12-31,Odisha,20.9517,85.0985,2020,12,18.48,1.85,14.44,21.52,7.08,0,0.0,0.0,0.0,31,9.38,70.45,1
2021-01-31,Odisha,20.9517,85.0985,2021,1,19.91,1.71,17.01,22.65,5.639999999999997,0,1.35,0.24,1.31,30,8.79,61.53,0
2021-02-28,Odisha,20.9517,85.0985,2021,2,22.65,2.37,17.4,26.6,9.200000000000003,3,1.47,0.16,0.67,28,6.78,42.35,0
2021-03-31,Odisha,20.9517,85.0985,2021,3,29.08,2.0,25.97,32.3,6.329999999999998,31,11.99,1.33,6.64,28,7.32,31.99,0
2021-04-30,Odisha,20.9517,85.0985,2021,4,32.02,0.68,30.9,33.41,2.509999999999998,30,22.91,1.41,6.54,22,10.84,41.04,0
2021-05-31,Odisha,20.9517,85.0985,2021,5,31.47,1.58,26.23,34.3,8.069999999999997,31,204.51,16.29,91.92,11,16.03,57.89,1
2021-06-30,Odisha,20.9517,85.0985,2021,6,28.51,1.67,26.51,32.49,5.98,30,244.94,12.22,54.72,7,19.57,79.56,21
2021-07-31,Odisha,20.9517,85.0985,2021,7,27.42,0.69,25.41,28.52,3.1099999999999994,31,283.46,7.26,23.28,5,20.31,86.88,31
2021-08-31,Odisha,20.9517,85.0985,2021,8,27.27,0.57,26.42,28.34,1.9199999999999982,31,158.26,5.25,22.4,4,20.27,87.59,31
2021-09-30,Odisha,20.9517,85.0985,2021,9,26.48,0.57,25.19,27.6,2.41,30,377.32,20.9,99.51,3,19.84,89.76,30
2021-10-31,Odisha,20.9517,85.0985,2021,10,25.62,1.41,22.9,27.31,4.41,20,66.18,2.82,9.56,16,17.94,85.56,26
2021-11-30,Odisha,20.9517,85.0985,2021,11,22.44,1.99,17.78,24.98,7.199999999999999,0,47.01,3.44,12.83,24,14.59,84.3,20
2021-12-31,Odisha,20.9517,85.0985,2021,12,18.48,2.14,13.27,21.84,8.57,0,60.45,4.35,19.15,24,11.0,80.94,18
2022-01-31,Odisha,20.9517,85.0985,2022,1,17.55,1.59,13.72,19.8,6.08,0,39.21,3.27,12.68,25,9.45,75.25,9
2022-02-28,Odisha,20.9517,85.0985,2022,2,20.35,2.44,16.32,25.45,9.129999999999999,1,16.4,1.95,9.69,25,8.75,60.3,1
2022-03-31,Odisha,20.9517,85.0985,2022,3,28.17,2.38,25.03,31.72,6.689999999999998,31,0.55,0.07,0.37,31,9.81,45.66,0
2022-04-30,Odisha,20.9517,85.0985,2022,4,34.03,1.48,31.63,35.88,4.2500000000000036,30,2.25,0.15,0.64,30,11.07,38.22,0
2022-05-31,Odisha,20.9517,85.0985,2022,5,33.23,1.58,29.07,35.65,6.579999999999998,31,83.14,3.81,13.45,16,15.53,51.69,0
2022-06-30,Odisha,20.9517,85.0985,2022,6,30.92,2.2,27.89,34.35,6.460000000000001,30,135.79,7.36,35.52,13,17.77,64.69,3
2022-07-31,Odisha,20.9517,85.0985,2022,7,27.57,0.57,26.67,28.94,2.2699999999999996,31,350.25,7.65,28.8,2,20.32,86.17,30
2022-08-31,Odisha,20.9517,85.0985,2022,8,27.06,0.5,26.3,28.53,2.2300000000000004,31,436.67,15.86,53.12,6,20.08,87.7,31
2022-09-30,Odisha,20.9517,85.0985,2022,9,26.72,0.44,25.85,27.54,1.6899999999999977,30,164.92,6.21,27.4,6,19.8,88.44,30
2022-10-31,Odisha,20.9517,85.0985,2022,10,24.79,1.89,20.71,27.07,6.359999999999999,19,93.85,5.01,24.38,14,16.88,84.46,24
2022-11-30,Odisha,20.9517,85.0985,2022,11,20.33,1.94,17.29,24.28,6.990000000000002,0,0.0,0.0,0.0,30,11.4,75.93,1
2022-12-31,Odisha,20.9517,85.0985,2022,12,19.82,1.42,16.79,21.85,5.060000000000002,0,0.28,0.05,0.26,31,9.33,65.52,0
2023-01-31,Odisha,20.9517,85.0985,2023,1,20.33,2.11,15.17,23.35,8.180000000000001,0,0.13,0.02,0.12,31,8.29,58.21,0
2023-02-28,Odisha,20.9517,85.0985,2023,2,23.42,2.36,19.37,26.87,7.5,10,0.01,0.0,0.01,28,6.48,38.86,0
2023-03-31,Odisha,20.9517,85.0985,2023,3,28.04,1.67,22.58,30.48,7.900000000000002,29,49.92,3.81,17.69,24,9.6,43.88,0
2023-04-30,Odisha,20.9517,85.0985,2023,4,31.52,2.12,27.03,35.16,8.129999999999995,30,42.32,3.71,15.53,22,10.59,39.72,0
2023-05-31,Odisha,20.9517,85.0985,2023,5,33.59,1.93,28.65,36.5,7.850000000000001,31,58.65,2.19,8.19,15,12.96,43.18,0
2023-06-30,Odisha,20.9517,85.0985,2023,6,32.53,3.81,24.95,37.59,12.640000000000004,29,239.74,18.09,94.29,14,16.84,58.4,8
2023-07-31,Odisha,20.9517,85.0985,2023,7,28.08,0.56,26.64,29.38,2.7399999999999984,31,299.63,8.26,28.77,4,20.69,85.36,31
2023-08-31,Odisha,20.9517,85.0985,2023,8,26.86,0.58,25.41,28.12,2.710000000000001,31,322.04,22.05,107.08,8,19.95,88.27,31
2023-09-30,Odisha,20.9517,85.0985,2023,9,26.97,0.59,25.71,27.93,2.219999999999999,30,293.83,10.52,48.07,3,20.23,88.93,30
2023-10-31,Odisha,20.9517,85.0985,2023,10,24.35,1.72,21.41,26.85,5.440000000000001,12,67.81,5.65,24.4,23,16.13,83.12,23
2023-11-30,Odisha,20.9517,85.0985,2023,11,21.45,1.58,19.48,25.09,5.609999999999999,1,5.4,0.53,2.55,28,12.76,79.19,14
2023-12-31,Odisha,20.9517,85.0985,2023,12,17.87,2.32,14.66,22.04,7.379999999999999,0,23.75,3.28,17.91,29,9.9,76.74,9
2017-01-31,Telangana,18.1124,79.0193,2017,1,21.39,1.67,18.35,24.52,6.169999999999998,0,0.0,0.0,0.0,31,6.45,41.92,0
2017-02-28,Telangana,18.1124,79.0193,2017,2,25.3,1.64,23.39,28.56,5.169999999999998,12,0.0,0.0,0.0,28,5.28,28.24,0
2017-03-31,Telangana,18.1124,79.0193,2017,3,28.65,1.99,25.27,32.42,7.150000000000002,31,11.75,1.85,10.33,30,7.23,30.91,0
2017-04-30,Telangana,18.1124,79.0193,2017,4,33.27,0.82,31.15,34.37,3.219999999999999,30,2.07,0.2,0.83,30,6.63,21.79,0
2017-05-31,Telangana,18.1124,79.0193,2017,5,34.48,1.62,30.22,36.5,6.280000000000001,31,27.32,2.74,15.18,25,11.13,33.54,0
2017-06-30,Telangana,18.1124,79.0193,2017,6,28.47,2.77,25.85,35.25,9.399999999999999,30,145.81,5.08,20.85,9,16.63,67.7,1
2017-07-31,Telangana,18.1124,79.0193,2017,7,26.66,0.96,24.31,28.13,3.8200000000000003,29,187.84,12.48,64.75,11,16.86,74.72,4
2017-08-31,Telangana,18.1124,79.0193,2017,8,25.49,0.85,23.71,26.86,3.1499999999999986,24,168.48,9.06,39.87,10,17.27,81.23,18
2017-09-30,Telangana,18.1124,79.0193,2017,9,25.65,0.49,24.52,26.33,1.8099999999999987,27,117.46,5.61,23.28,11,17.84,83.18,26
2017-10-31,Telangana,18.1124,79.0193,2017,10,24.45,1.04,21.92,26.09,4.169999999999998,11,90.97,4.41,15.62,16,16.08,80.45,17
2017-11-30,Telangana,18.1124,79.0193,2017,11,22.19,1.7,19.87,24.77,4.899999999999999,0,3.86,0.63,3.44,29,11.67,69.34,0
2017-12-31,Telangana,18.1124,79.0193,2017,12,20.42,0.86,18.79,22.14,3.3500000000000014,0,0.0,0.0,0.0,31,7.68,52.58,0
2018-01-31,Telangana,18.1124,79.0193,2018,1,21.53,1.26,19.3,23.91,4.609999999999999,0,0.0,0.0,0.0,31,4.98,31.95,0
2018-02-28,Telangana,18.1124,79.0193,2018,2,25.05,1.3,23.15,27.81,4.66,14,0.34,0.04,0.21,28,6.24,32.72,0
2018-03-31,Telangana,18.1124,79.0193,2018,3,29.42,1.39,27.14,32.33,5.189999999999998,31,1.29,0.22,1.2,30,6.41,26.15,0
2018-04-30,Telangana,18.1124,79.0193,2018,4,32.15,2.28,27.46,35.45,7.990000000000002,30,26.2,1.74,6.76,23,10.17,36.39,0
2018-05-31,Telangana,18.1124,79.0193,2018,5,33.71,1.17,30.33,35.33,5.0,31,27.26,1.89,8.18,24,12.48,39.01,0
2018-06-30,Telangana,18.1124,79.0193,2018,6,28.75,1.68,26.21,32.53,6.32,30,132.63,6.21,19.77,16,16.11,64.12,0
2018-07-31,Telangana,18.1124,79.0193,2018,7,26.42,0.96,24.36,28.28,3.9200000000000017,30,121.5,4.27,16.02,11,16.49,74.03,7
2018-08-31,Telangana,18.1124,79.0193,2018,8,25.56,1.08,23.57,27.43,3.8599999999999994,21,204.33,9.91,41.58,10,16.87,79.38,20
2018-09-30,Telangana,18.1124,79.0193,2018,9,25.31,0.72,23.02,26.48,3.460000000000001,19,74.24,4.85,21.03,18,16.43,78.85,11
2018-10-31,Telangana,18.1124,79.0193,2018,10,25.34,1.08,22.76,26.98,4.219999999999999,21,14.15,1.5,6.83,28,12.78,63.48,0
2018-11-30,Telangana,18.1124,79.0193,2018,11,24.58,1.58,22.19,27.1,4.91,13,0.03,0.0,0.01,30,10.04,52.15,0
2018-12-31,Telangana,18.1124,79.0193,2018,12,21.43,3.13,16.51,26.24,9.729999999999997,4,17.71,1.73,7.52,28,8.61,53.02,1
2019-01-31,Telangana,18.1124,79.0193,2019,1,20.91,1.89,16.17,24.54,8.369999999999997,0,17.36,1.81,8.92,27,6.52,43.4,0
2019-02-28,Telangana,18.1124,79.0193,2019,2,25.0,2.63,20.43,29.43,9.0,13,0.66,0.09,0.45,28,7.74,41.14,0
2019-03-31,Telangana,18.1124,79.0193,2019,3,29.83,1.95,25.86,33.75,7.890000000000001,31,2.04,0.32,1.79,30,7.82,31.06,0
2019-04-30,Telangana,18.1124,79.0193,2019,4,33.05,1.17,30.91,35.33,4.419999999999998,30,21.89,1.44,5.65,24,9.65,32.15,0
2019-05-31,Telangana,18.1124,79.0193,2019,5,35.25,0.99,33.51,37.68,4.170000000000002,31,8.76,0.83,4.43,29,9.72,27.93,0
2019-06-30,Telangana,18.1124,79.0193,2019,6,31.47,2.87,25.95,35.72,9.77,30,66.11,3.21,11.61,18,14.95,52.35,0
2019-07-31,Telangana,18.1124,79.0193,2019,7,27.19,1.21,24.48,28.56,4.079999999999998,28,175.4,6.26,21.73,8,16.81,72.34,5
2019-08-31,Telangana,18.1124,79.0193,2019,8,25.44,0.67,24.24,26.55,2.3100000000000023,22,238.24,9.62,41.34,7,17.93,84.14,28
2019-09-30,Telangana,18.1124,79.0193,2019,9,25.35,0.59,24.0,26.51,2.5100000000000016,19,208.89,6.58,29.67,3,18.25,86.24,30
2019-10-31,Telangana,18.1124,79.0193,2019,10,24.06,0.6,23.13,25.43,2.3000000000000007,3,140.5,4.92,20.64,11,17.17,87.97,31
2019-11-30,Telangana,18.1124,79.0193,2019,11,21.43,1.5,19.35,23.98,4.629999999999999,0,5.1,0.6,3.19,29,13.87,83.88,30
2019-12-31,Telangana,18.1124,79.0193,2019,12,20.21,1.29,17.05,22.17,5.120000000000001,0,2.69,0.31,1.46,29,11.94,78.5,12
2020-01-31,Telangana,18.1124,79.0193,2020,1,21.33,1.61,17.54,24.44,6.900000000000002,0,11.37,1.42,7.23,29,10.56,66.54,2
2020-02-29,Telangana,18.1124,79.0193,2020,2,23.83,1.31,20.26,26.72,6.459999999999997,4,3.36,0.53,2.86,28,9.12,50.79,0
2020-03-31,Telangana,18.1124,79.0193,2020,3,28.83,1.33,26.84,31.47,4.629999999999999,31,16.72,0.83,3.81,24,9.95,41.42,0
2020-04-30,Telangana,18.1124,79.0193,2020,4,32.4,1.16,29.08,34.19,5.109999999999999,30,19.37,0.94,3.41,24,10.68,35.96,0
2020-05-31,Telangana,18.1124,79.0193,2020,5,34.02,1.4,32.04,36.95,4.910000000000004,31,43.46,2.47,9.24,22,11.64,35.74,0
2020-06-30,Telangana,18.1124,79.0193,2020,6,27.89,1.49,24.86,30.77,5.91,29,183.18,7.04,27.33,10,17.07,70.82,3
2020-07-31,Telangana,18.1124,79.0193,2020,7,25.96,0.75,24.71,27.5,2.789999999999999,27,248.89,7.69,29.01,5,18.25,83.24,24
2020-08-31,Telangana,18.1124,79.0193,2020,8,25.29,0.66,24.12,26.56,2.4399999999999977,21,345.84,12.47,48.63,5,18.63,87.82,31
2020-09-30,Telangana,18.1124,79.0193,2020,9,25.28,0.77,23.54,26.41,2.870000000000001,20,224.55,8.64,31.4,8,18.77,88.58,30
2020-10-31,Telangana,18.1124,79.0193,2020,10,23.98,1.21,21.31,25.5,4.190000000000001,5,143.13,8.91,38.74,15,17.05,86.99,29
2020-11-30,Telangana,18.1124,79.0193,2020,11,20.91,1.6,17.46,23.53,6.07,0,6.49,0.74,3.8,28,13.62,84.35,26
2020-12-31,Telangana,18.1124,79.0193,2020,12,19.15,1.29,16.14,21.21,5.07,0,0.0,0.0,0.0,31,10.76,75.61,8
2021-01-31,Telangana,18.1124,79.0193,2021,1,21.67,1.3,18.37,23.45,5.079999999999998,0,0.91,0.12,0.56,31,11.45,70.5,6
2021-02-28,Telangana,18.1124,79.0193,2021,2,23.0,2.2,19.57,27.44,7.870000000000001,5,1.63,0.28,1.48,27,7.57,45.23,0
2021-03-31,Telangana,18.1124,79.0193,2021,3,28.68,1.6,25.9,31.27,5.370000000000001,31,0.01,0.0,0.01,31,6.44,27.56,0
2021-04-30,Telangana,18.1124,79.0193,2021,4,31.79,1.16,29.49,33.95,4.460000000000004,30,14.56,1.07,4.58,26,9.55,33.4,0
2021-05-31,Telangana,18.1124,79.0193,2021,5,32.12,1.6,28.66,34.74,6.080000000000002,31,37.6,1.71,7.75,21,13.62,45.85,0
2021-06-30,Telangana,18.1124,79.0193,2021,6,27.24,1.23,25.42,30.82,5.399999999999999,30,191.66,5.83,22.45,4,17.21,73.58,5
2021-07-31,Telangana,18.1124,79.0193,2021,7,25.81,0.91,24.06,27.51,3.450000000000003,24,353.37,14.46,57.73,8,18.45,84.5,27
2021-08-31,Telangana,18.1124,79.0193,2021,8,25.36,0.81,23.96,27.12,3.16,20,178.21,7.72,32.34,11,18.29,86.16,30
2021-09-30,Telangana,18.1124,79.0193,2021,9,25.01,0.51,24.07,25.88,1.8099999999999987,14,275.52,12.53,44.92,12,18.46,88.49,30
2021-10-31,Telangana,18.1124,79.0193,2021,10,23.88,1.62,20.84,26.32,5.48,10,69.3,6.12,30.26,21,16.51,84.85,27
2021-11-30,Telangana,18.1124,79.0193,2021,11,22.29,1.97,18.75,24.82,6.07,0,25.61,2.02,10.29,24,15.19,86.02,27
2021-12-31,Telangana,18.1124,79.0193,2021,12,19.89,1.48,15.76,21.69,5.9300000000000015,0,0.25,0.03,0.12,31,11.3,75.4,14
2022-01-31,Telangana,18.1124,79.0193,2022,1,19.92,1.73,15.85,22.81,6.959999999999999,0,31.2,2.18,7.22,24,9.96,67.74,5
2022-02-28,Telangana,18.1124,79.0193,2022,2,22.71,1.83,19.45,25.63,6.18,2,0.11,0.02,0.08,28,8.68,51.88,0
2022-03-31,Telangana,18.1124,79.0193,2022,3,29.47,2.47,25.15,33.0,7.850000000000001,31,0.07,0.01,0.06,31,7.29,29.97,0
2022-04-30,Telangana,18.1124,79.0193,2022,4,33.32,1.45,29.26,35.6,6.34,30,0.98,0.09,0.48,30,10.06,32.74,0
2022-05-31,Telangana,18.1124,79.0193,2022,5,32.81,1.78,28.87,35.38,6.510000000000002,31,29.22,2.1,9.93,25,13.28,43.53,0
2022-06-30,Telangana,18.1124,79.0193,2022,6,29.59,3.03,25.83,35.49,9.660000000000004,30,107.26,4.62,22.19,11,15.78,61.44,1
2022-07-31,Telangana,18.1124,79.0193,2022,7,25.27,1.21,23.27,28.46,5.190000000000001,17,524.13,17.43,62.15,1,18.14,85.86,27
2022-08-31,Telangana,18.1124,79.0193,2022,8,25.19,0.67,23.99,26.67,2.6800000000000033,21,157.84,5.82,25.26,9,18.33,86.95,31
2022-09-30,Telangana,18.1124,79.0193,2022,9,24.97,0.64,23.73,26.49,2.759999999999998,15,190.44,10.42,44.21,10,18.14,87.45,30
2022-10-31,Telangana,18.1124,79.0193,2022,10,23.01,2.3,18.84,24.96,6.120000000000001,0,82.33,3.73,14.03,16,15.77,84.96,25
2022-11-30,Telangana,18.1124,79.0193,2022,11,20.35,1.52,17.55,22.66,5.109999999999999,0,0.76,0.09,0.51,30,11.98,77.54,12
2022-12-31,Telangana,18.1124,79.0193,2022,12,21.89,1.74,17.66,24.46,6.800000000000001,0,2.24,0.22,1.13,30,11.78,70.44,4
2023-01-31,Telangana,18.1124,79.0193,2023,1,21.71,1.21,17.8,23.47,5.669999999999998,0,0.06,0.01,0.04,31,9.14,57.54,0
2023-02-28,Telangana,18.1124,79.0193,2023,2,25.01,1.75,21.35,27.61,6.259999999999998,17,0.0,0.0,0.0,28,5.17,27.65,0
2023-03-31,Telangana,18.1124,79.0193,2023,3,27.55,1.44,24.53,29.85,5.32,28,42.15,4.29,21.83,27,9.23,41.58,0
2023-04-30,Telangana,18.1124,79.0193,2023,4,30.9,1.93,26.81,34.08,7.27,30,97.18,7.61,36.19,19,10.9,40.55,0
2023-05-31,Telangana,18.1124,79.0193,2023,5,31.18,2.07,26.22,33.51,7.289999999999999,31,45.26,2.17,6.95,18,13.81,49.83,0
2023-06-30,Telangana,18.1124,79.0193,2023,6,31.67,3.17,26.09,35.22,9.129999999999999,30,53.09,3.83,19.71,20,13.77,48.1,0
2023-07-31,Telangana,18.1124,79.0193,2023,7,26.16,1.39,23.9,28.93,5.030000000000001,23,510.89,18.41,63.28,3,17.62,79.97,15
2023-08-31,Telangana,18.1124,79.0193,2023,8,25.39,0.59,23.96,26.13,2.169999999999998,25,55.41,3.18,13.79,18,17.93,84.53,30
2023-09-30,Telangana,18.1124,79.0193,2023,9,25.34,0.62,24.13,26.75,2.620000000000001,23,231.13,10.41,39.17,7,18.56,87.46,30
2023-10-31,Telangana,18.1124,79.0193,2023,10,23.29,1.88,19.91,25.63,5.719999999999999,6,1.45,0.17,0.86,31,14.65,78.77,12
2023-11-30,Telangana,18.1124,79.0193,2023,11,22.94,0.83,20.58,24.19,3.610000000000003,0,24.74,1.93,9.38,23,13.72,76.74,8
2023-12-31,Telangana,18.1124,79.0193,2023,12,20.39,1.46,17.19,23.42,6.23,0,7.72,0.91,4.16,29,10.07,66.98,2
2017-01-31,Kerala,10.8505,76.2711,2017,1,25.26,0.67,24.14,26.77,2.629999999999999,21,19.17,1.61,6.55,26,11.94,60.77,0
2017-02-28,Kerala,10.8505,76.2711,2017,2,26.53,1.09,24.83,28.52,3.6900000000000013,26,0.16,0.01,0.05,28,10.79,52.38,0
2017-03-31,Kerala,10.8505,76.2711,2017,3,27.27,1.0,24.51,29.09,4.579999999999998,30,67.22,4.37,18.59,18,14.7,66.48,2
2017-04-30,Kerala,10.8505,76.2711,2017,4,28.25,0.69,26.65,29.39,2.740000000000002,30,46.21,1.69,7.32,12,17.03,71.31,1
2017-05-31,Kerala,10.8505,76.2711,2017,5,26.9,0.83,25.39,28.53,3.1400000000000006,31,198.88,4.57,17.02,2,18.43,81.52,20
2017-06-30,Kerala,10.8505,76.2711,2017,6,25.06,0.34,24.36,25.74,1.379999999999999,16,306.83,8.82,41.74,0,18.19,88.49,30
2017-07-31,Kerala,10.8505,76.2711,2017,7,24.33,0.42,23.1,24.88,1.7799999999999976,0,223.09,6.27,25.17,2,17.87,90.68,31
2017-08-31,Kerala,10.8505,76.2711,2017,8,24.19,0.33,23.44,24.74,1.2999999999999972,0,288.78,6.76,28.74,2,17.9,91.53,31
2017-09-30,Kerala,10.8505,76.2711,2017,9,24.52,0.56,23.68,26.05,2.370000000000001,4,360.99,10.61,41.51,2,18.11,90.83,30
2017-10-31,Kerala,10.8505,76.2711,2017,10,24.55,0.49,23.27,25.39,2.120000000000001,6,153.86,5.16,23.88,5,17.61,88.26,30
2017-11-30,Kerala,10.8505,76.2711,2017,11,24.55,0.44,23.38,25.3,1.9200000000000017,4,86.0,4.66,21.59,16,16.58,83.52,27
2017-12-31,Kerala,10.8505,76.2711,2017,12,23.55,0.69,22.0,24.55,2.5500000000000007,0,51.03,6.7,37.14,27,14.36,77.61,12
2018-01-31,Kerala,10.8505,76.2711,2018,1,24.77,0.83,23.3,26.19,2.8900000000000006,12,1.71,0.2,1.1,30,12.63,65.57,0
2018-02-28,Kerala,10.8505,76.2711,2018,2,26.26,1.04,24.51,28.63,4.119999999999997,25,10.57,1.08,5.22,25,11.48,55.69,0
2018-03-31,Kerala,10.8505,76.2711,2018,3,28.07,0.68,26.51,29.15,2.639999999999997,31,36.88,1.87,7.89,20,13.71,59.64,0
2018-04-30,Kerala,10.8505,76.2711,2018,4,28.06,0.64,26.53,29.4,2.8699999999999974,30,75.66,2.71,12.54,12,17.41,73.27,2
2018-05-31,Kerala,10.8505,76.2711,2018,5,26.13,0.63,24.95,27.64,2.6900000000000013,30,266.09,6.88,29.02,1,18.59,85.15,29
2018-06-30,Kerala,10.8505,76.2711,2018,6,24.72,0.77,23.21,25.93,2.719999999999999,13,395.12,9.84,35.11,1,18.16,89.77,30
2018-07-31,Kerala,10.8505,76.2711,2018,7,24.13,0.28,23.68,24.74,1.0599999999999987,0,494.38,12.92,47.89,1,17.94,91.95,31
2018-08-31,Kerala,10.8505,76.2711,2018,8,23.58,0.3,22.43,24.15,1.7199999999999989,0,475.15,20.22,90.11,3,17.38,92.18,31
2018-09-30,Kerala,10.8505,76.2711,2018,9,24.27,0.53,23.62,25.65,2.0299999999999976,3,115.46,6.03,22.75,15,17.07,87.47,30
2018-10-31,Kerala,10.8505,76.2711,2018,10,24.71,0.53,23.3,25.62,2.3200000000000003,8,230.62,8.16,24.06,9,17.07,85.16,23
2018-11-30,Kerala,10.8505,76.2711,2018,11,24.56,0.63,22.86,25.48,2.620000000000001,6,97.76,5.02,22.28,13,16.35,82.49,23
2018-12-31,Kerala,10.8505,76.2711,2018,12,24.98,0.49,24.3,26.0,1.6999999999999993,17,14.93,1.01,4.35,27,14.84,74.35,2
2019-01-31,Kerala,10.8505,76.2711,2019,1,24.53,1.11,22.43,26.49,4.059999999999999,9,0.09,0.01,0.07,31,10.81,58.36,0
2019-02-28,Kerala,10.8505,76.2711,2019,2,27.62,0.65,25.86,28.7,2.84,28,9.06,0.73,3.0,25,12.63,56.59,0
2019-03-31,Kerala,10.8505,76.2711,2019,3,29.0,0.85,27.23,30.66,3.4299999999999997,31,14.92,1.51,8.33,28,14.04,58.12,0
2019-04-30,Kerala,10.8505,76.2711,2019,4,29.35,1.19,26.89,31.32,4.43,30,90.2,5.13,17.81,20,16.7,66.71,1
2019-05-31,Kerala,10.8505,76.2711,2019,5,27.78,0.61,26.54,29.02,2.4800000000000004,31,72.21,3.0,11.14,14,17.98,76.18,5
2019-06-30,Kerala,10.8505,76.2711,2019,6,26.16,0.69,24.76,27.77,3.009999999999998,28,191.69,5.56,17.98,6,18.56,84.9,29
2019-07-31,Kerala,10.8505,76.2711,2019,7,24.65,0.69,23.76,26.17,2.41,9,317.27,8.47,37.4,3,17.87,89.02,31
2019-08-31,Kerala,10.8505,76.2711,2019,8,23.98,0.43,22.96,24.87,1.9100000000000001,0,582.02,20.37,91.75,0,17.75,91.86,31
2019-09-30,Kerala,10.8505,76.2711,2019,9,24.47,0.41,23.66,25.37,1.7100000000000009,3,306.35,4.79,20.31,1,17.92,90.24,30
2019-10-31,Kerala,10.8505,76.2711,2019,10,24.52,0.7,23.53,25.86,2.3299999999999983,11,388.46,11.69,41.76,1,17.68,88.79,31
2019-11-30,Kerala,10.8505,76.2711,2019,11,24.8,0.43,23.86,25.75,1.8900000000000006,11,112.57,3.68,14.44,7,17.49,86.56,30
2019-12-31,Kerala,10.8505,76.2711,2019,12,24.11,0.56,23.06,25.37,2.3100000000000023,3,62.57,4.78,17.9,24,15.97,82.74,25
2020-01-31,Kerala,10.8505,76.2711,2020,1,25.32,0.8,23.75,26.93,3.1799999999999997,22,6.27,0.88,4.86,30,14.15,70.37,0
2020-02-29,Kerala,10.8505,76.2711,2020,2,27.12,0.89,25.59,28.7,3.1099999999999994,29,7.12,0.55,1.91,26,12.85,58.87,0
2020-03-31,Kerala,10.8505,76.2711,2020,3,28.67,1.22,24.88,30.26,5.380000000000003,30,24.03,1.19,5.33,23,14.91,62.27,0
2020-04-30,Kerala,10.8505,76.2711,2020,4,29.14,1.28,26.12,30.72,4.599999999999998,30,51.34,2.54,11.71,17,16.44,66.19,2
2020-05-31,Kerala,10.8505,76.2711,2020,5,27.67,0.92,25.55,29.38,3.8299999999999983,31,119.6,4.28,21.73,7,18.72,79.18,17
2020-06-30,Kerala,10.8505,76.2711,2020,6,25.24,0.51,24.1,26.24,2.139999999999997,22,243.44,4.82,17.42,3,17.97,86.61,29
2020-07-31,Kerala,10.8505,76.2711,2020,7,24.13,0.34,23.19,24.85,1.6600000000000001,0,407.08,10.25,34.76,0,17.8,91.21,31
2020-08-31,Kerala,10.8505,76.2711,2020,8,24.35,0.44,23.28,25.03,1.75,2,388.56,16.59,71.58,5,18.07,91.47,31
2020-09-30,Kerala,10.8505,76.2711,2020,9,24.06,0.6,22.84,25.71,2.870000000000001,1,353.88,9.04,36.45,0,17.63,90.79,30
2020-10-31,Kerala,10.8505,76.2711,2020,10,24.31,0.51,23.25,25.36,2.1099999999999994,4,152.28,6.04,26.26,11,17.35,88.34,31
2020-11-30,Kerala,10.8505,76.2711,2020,11,24.61,0.72,22.69,25.55,2.8599999999999994,10,155.42,5.91,19.36,7,16.77,83.95,24
2020-12-31,Kerala,10.8505,76.2711,2020,12,23.8,0.7,22.16,25.22,3.0599999999999987,2,62.05,3.55,15.66,19,15.04,79.7,12
2021-01-31,Kerala,10.8505,76.2711,2021,1,24.24,0.7,23.08,25.55,2.4700000000000024,5,107.61,5.94,23.03,17,15.08,78.44,14
2021-02-28,Kerala,10.8505,76.2711,2021,2,25.49,1.22,23.71,28.05,4.34,16,25.51,2.17,8.03,22,12.88,64.6,1
2021-03-31,Kerala,10.8505,76.2711,2021,3,27.5,0.65,25.65,28.36,2.710000000000001,31,50.62,4.03,21.69,22,14.07,62.91,0
2021-04-30,Kerala,10.8505,76.2711,2021,4,27.66,1.18,25.78,29.8,4.02,30,67.58,2.54,8.99,15,17.05,73.7,7
2021-05-31,Kerala,10.8505,76.2711,2021,5,26.15,1.35,24.01,28.38,4.369999999999997,26,308.21,10.81,48.46,1,18.45,84.73,22
2021-06-30,Kerala,10.8505,76.2711,2021,6,25.02,0.51,23.77,26.0,2.2300000000000004,14,248.43,8.87,43.18,3,18.19,88.58,30
